date,ticker,tradeable,score,max_gain,ret
2023-06-01,AAPL,True,71,7.990449219834519,7.718363040701874
2023-06-01,MSFT,True,77,5.679836430332565,3.953935895122988
2023-06-01,NVDA,True,58,20.915262760875024,16.824239376414372
2023-06-01,GOOGL,True,67,4.3000323310701525,0.7516973811833227
2023-06-01,GOOG,True,75,4.164991557449551,0.5547961727104589
2023-06-01,AVGO,True,83,15.603519210076577,15.241470979175887
2023-06-01,LLY,True,42,7.647368782789983,2.4399184402849956
2023-06-01,MRK,True,32,4.218876769133681,-4.831875957811245
2023-06-01,VRTX,True,23,11.03763673444162,10.617390766948894
2023-06-01,ISRG,True,46,14.490886842274747,13.943453339344353
2023-06-01,BSX,True,37,6.300970873786403,2.1553398058252413
2023-06-01,IDXX,True,29,17.967818831942793,17.452749872296966
2023-06-01,SYK,True,31,10.180565028538613,7.197472807552864
2023-06-01,CMG,True,46,3.1306277103052893,2.1696849202575894
2023-06-01,BKNG,True,26,15.881960784313728,15.672941176470593
2023-06-01,ORCL,True,82,20.332106802528553,12.170959524483447
2023-06-01,CRM,True,77,9.065288868013145,7.092531705025832
2023-06-01,AMD,True,78,11.182723696325448,-0.9625847493094548
2023-06-01,AMAT,True,80,8.79626195950455,7.913669064748191
2023-06-01,LRCX,True,65,7.094021230600473,6.486948665827781
2023-06-01,KLAC,True,77,9.060172806222795,8.364086358915424
2023-06-01,SNPS,True,71,1.8259817401826008,1.4585854141458574
2023-06-01,CDNS,True,80,5.529497826928879,5.185248934979995
2023-06-01,MDLZ,True,30,1.52153240048907,-2.268713490014946
2023-06-01,CHD,True,30,8.377358490566033,6.080862533692723
2023-06-01,BA,True,61,7.669744181573374,1.8801692633198677
2023-06-01,GE,True,60,7.146303068755204,6.181324107714687
2023-06-01,ETN,True,74,15.38483020554067,15.035746201966052
2023-06-01,ODFL,True,59,21.487486226979378,20.661104989768614
2023-06-01,LIN,True,38,7.9003628794058836,7.488255647134942
2023-06-01,EQIX,True,68,7.796776677375676,7.209993893210852
2023-06-01,MA,True,32,8.930112165660054,8.444779982743743
2023-06-01,SHOP,True,39,23.282706247842615,18.536416983085967
2023-06-01,UBER,True,57,20.582120582120588,18.269230769230774
2023-06-01,PANW,True,85,19.41510217260944,15.342036071774537
2023-06-01,NOW,True,82,9.582658022690444,9.10195962870193
2023-06-01,TSM,True,71,11.989073249696473,6.019830028328615
2023-06-01,DELL,True,52,23.405191377034757,20.32556093268808
2023-06-01,MU,True,78,2.105948762483714,-5.688232739904482
2023-06-01,ON,True,68,19.249573621375774,18.624218305855596
2023-06-01,ADI,True,29,10.548195776287345,8.840973338506744
2023-06-01,FSLR,True,51,1.7294241640318027,-0.9725016767270294
2023-06-01,HMC,True,75,13.09743411927878,4.576976421636616
2023-06-01,DXCM,True,48,15.738417795618004,14.943970563639397
2023-06-01,ALGN,True,45,25.164872139973088,24.616419919246308
2023-06-01,NVR,True,30,15.696485663150003,15.049877841026385
2023-06-01,PHM,True,34,22.644873699851427,21.39673105497772
2023-06-01,LEN,True,27,23.210590970660654,20.575170940742446
2023-06-01,DHI,True,42,20.252581120943937,18.040191740412986
2023-06-01,LW,True,52,3.506736860890521,0.8298384937985249
2023-06-01,ROK,True,53,22.533604307056006,22.14497094163367
2023-06-01,PH,True,42,23.620356452651922,22.994570385594642
2023-06-01,AME,True,62,10.711126233412733,7.451514120449144
2023-06-01,VMC,True,53,13.777665995975847,12.530181086519113
2023-09-01,AAPL,True,69,0.2744642668637083,-5.66874274253141
2023-09-01,MSFT,True,45,3.7120428406255663,1.2109779103024283
2023-09-01,NVDA,True,85,0.7046115153888953,-4.976396132676414
2023-09-01,GOOGL,True,69,4.098481497862305,2.532065457762054
2023-09-01,GOOG,True,69,4.078947368421041,2.6973684210526296
2023-09-01,TSLA,True,56,13.864740214685126,3.6365862617852316
2023-09-01,AVGO,True,59,6.119057442809333,3.4440471278595446
2023-09-01,LLY,True,62,13.078207176320658,10.685501965500524
2023-09-01,REGN,True,48,2.6862907783509535,1.446556762021569
2023-09-01,ISRG,True,51,0.31248993266968533,-11.678103153893236
2023-09-01,BSX,True,64,3.2823573293547277,-6.56471465870943
2023-09-01,IDXX,True,58,-0.6454262747168948,-15.98701324101782
2023-09-01,SYK,True,45,6.022148004921777,-7.157672701705049
2023-09-01,CMG,True,61,1.9305069095898606,-6.610922258731759
2023-09-01,LULU,True,87,3.6665924441475526,3.080234543160392
2023-09-01,BKNG,True,53,3.585359354583954,-4.764855259736303
2023-09-01,ABNB,True,43,13.915894189464167,-5.652272213429798
2023-09-01,ORCL,True,74,5.362606466550896,-10.105019432729687
2023-09-01,ADBE,True,81,1.9868255180128087,-2.2140942099749696
2023-09-01,CRM,True,71,2.3901954588543255,-5.8682796912382065
2023-09-01,CSCO,True,69,-0.03457814661134703,-6.362378976486872
2023-09-01,INTC,True,76,9.445779841573346,-0.13657470636437355
2023-09-01,AMD,True,43,2.165372316126076,-2.731841023298318
2023-09-01,AMAT,True,83,0.824728878498592,-8.43561270212352
2023-09-01,LRCX,True,67,0.9238418143483939,-7.302410393754637
2023-09-01,KLAC,True,67,2.597530669401602,-3.118220188552712
2023-09-01,SNPS,True,72,9.167119122597466,6.843305462047995
2023-09-01,CDNS,True,75,5.045984562325502,3.227130891772042
2023-09-01,MRVL,True,22,0.8024158757549548,-7.402933563416749
2023-09-01,CHD,True,57,0.9765219198005378,-7.604404737170172
2023-09-01,BA,True,32,0.30957923008057026,-17.220232766338405
2023-09-01,CAT,True,67,1.1039301310043756,-5.400873362445408
2023-09-01,GE,True,64,3.0024173770362435,-4.464250459564872
2023-09-01,EMR,True,74,1.7185604528912282,-2.598059037606154
2023-09-01,ETN,True,75,2.8972482560876496,-9.432105105490646
2023-09-01,PCAR,True,48,5.268199233716482,1.8797892720306604
2023-09-01,ODFL,True,75,0.2776057081239772,-5.380044508683779
2023-09-01,URI,True,75,-0.03461123439949833,-10.200134373027673
2023-09-01,SLB,True,75,3.3266799733865606,-1.1144377910844887
2023-09-01,PSX,True,67,6.84475548348553,-4.6001536229410265
2023-09-01,MPC,True,48,9.276514113455734,3.2817210194573803
2023-09-01,HAL,True,65,8.71640291384074,6.405425772418982
2023-09-01,LIN,True,74,1.1596513332133374,-2.486436450592686
2023-09-01,SHW,True,55,-0.06549741649079646,-8.168983334546244
2023-09-01,FCX,True,66,0.8676789587852481,-13.59363702096891
2023-09-01,DD,True,74,-0.333502604978228,-3.437202092974073
2023-09-01,PPG,True,61,-0.017604394056740556,-8.21068938807126
2023-09-01,ECL,True,44,1.045429666119335,-8.97099069512862
2023-09-01,EQIX,True,52,1.147237370099814,-3.3581129745858647
2023-09-01,WELL,True,57,4.9370764762826695,3.6665053242981624
2023-09-01,DLR,True,73,0.05677087275754192,-6.350768299144663
2023-09-01,V,True,71,0.7859417193986492,-3.2404981661359957
2023-09-01,MA,True,79,0.7291190413167529,-3.467526529826496
2023-09-01,SHOP,True,85,-0.32978563933443095,-20.13191425573376
2023-09-01,UBER,True,80,4.566539115646258,-4.953231292517003
2023-09-01,DASH,True,74,0.2974773917182294,-9.067110899571636
2023-09-01,DDOG,True,44,4.369180394965717,-7.3774685357618015
2023-09-01,CRWD,True,78,18.067357191589668,16.39893320101718
2023-09-01,ZS,True,85,11.320873847708048,8.732163151913129
2023-09-01,PANW,True,82,9.550098879367164,7.745550428477251
2023-09-01,NET,True,47,4.469448351304879,-0.7501172058134146
2023-09-01,MDB,True,70,1.4673691712482149,-6.291997556505796
2023-09-01,NOW,True,78,2.8804494990522582,-6.642634714324405
2023-09-01,TEAM,True,60,5.536806065052591,-4.000978234287102
2023-09-01,ROKU,True,48,17.278511992168387,-17.829172785119912
2023-09-01,DELL,True,50,6.789851884440528,-0.6305909957471661
2023-09-01,STX,True,84,0.46051560379918277,-6.445047489823609
2023-09-01,WDC,True,75,2.5674499564838986,-0.45691906005222116
2023-09-01,MU,True,70,2.7208410285551907,-1.8610598096320534
2023-09-01,NXPI,True,55,0.2905315298151958,-4.848542579538963
2023-09-01,ON,True,62,1.911468812877255,-7.7565392354124825
2023-09-01,MPWR,True,50,2.185094871599487,-7.963118189438383
2023-09-01,HMC,True,79,13.888029693782872,4.268481286730599
2023-09-01,TM,True,71,13.393995595224304,3.8020169236119172
2023-09-01,STLA,True,43,12.01316511245201,8.721886999451453
2023-09-01,ZTS,True,83,-0.06752545190111359,-9.00685643050073
2023-09-01,ALGN,True,70,0.0,-27.35129367831421
2023-09-01,AMZN,True,56,5.60382276281495,-4.0327251665218595
2023-09-01,W,True,41,3.921840354767182,-33.7860310421286
2023-09-01,NVR,True,71,0.005991381627956984,-9.111969705116488
2023-09-01,PHM,True,53,0.6535156722740001,-11.799588527169309
2023-09-01,LEN,True,36,0.7127238980389571,-9.182794631070138
2023-09-01,DHI,True,33,-0.2579464137127661,-13.030454318522224
2023-09-01,ITW,True,66,-0.12329708533775592,-5.562517686057319
2023-09-01,ROK,True,70,-0.04139468237541648,-7.091227511542759
2023-09-01,PH,True,80,0.16569616058326125,-6.028973157221978
2023-09-01,AME,True,63,0.07469654528478341,-6.3367569249922235
2023-09-01,FTV,True,52,0.05054754239864791,-5.517742859110059
2023-09-01,CARR,True,64,2.6751812219537525,-8.267172937521574
2023-09-01,TT,True,68,3.157433123812317,1.3984310286020585
2023-09-01,HES,True,60,5.235368956743015,2.6781170483460612
2023-09-01,CE,True,70,1.6679596586501206,-6.5554693560899935
2023-09-01,VMC,True,60,-0.32747173874035074,-4.4320832585680945
2023-09-01,SWKS,True,56,0.3464624361779681,-12.618526622902992
2023-09-01,QRVO,True,69,-0.06454587367451119,-14.96542185338866
2023-09-01,GPN,True,62,-0.5722239406124194,-10.91091865140736
2023-11-01,MSFT,False,74,11.046898026410847,5.738723379663078
2023-11-01,NVDA,False,34,19.428233904311867,14.235085646780856
2023-11-01,GOOGL,False,21,10.257018584420708,4.341637010676153
2023-11-01,GOOG,False,21,10.605941835854827,4.413263306420001
2023-11-01,AVGO,False,38,31.481698595446346,29.7265927263348
2023-11-01,LLY,False,33,12.879197778018245,3.4646322548064643
2023-11-01,VRTX,False,62,10.160290255327224,10.091246310887293
2023-11-01,CMG,False,82,18.10645109330327,14.550195304634977
2023-11-01,LULU,False,47,28.622024336563022,23.782539401452095
2023-11-01,ADBE,False,46,16.416896235078053,7.371900826446279
2023-11-01,INTC,False,78,26.22687047465809,21.158487530168948
2023-11-01,AMD,False,81,31.266197704553853,27.73047019622361
2023-11-01,AMAT,False,33,20.526276886687864,19.55059501810926
2023-11-01,KLAC,False,50,23.045768367154217,22.221056386796214
2023-11-01,SNPS,False,48,20.69712650931886,16.00193529387018
2023-11-01,CDNS,False,52,14.06607317869977,10.29892192094088
2023-11-01,ETN,False,65,11.665037471489072,10.645626774659021
2023-11-01,PCAR,False,40,18.424533974744428,15.225496091401078
2023-11-01,ODFL,False,28,5.318520414693469,-2.0811468066043766
2023-11-01,SLB,False,31,3.3834586466165426,-6.158252774794124
2023-11-01,MPC,False,81,2.860640422653178,-2.7833258166355397
2023-11-01,HAL,False,32,4.173008625063409,-8.95484525621512
2023-11-01,LIN,False,67,12.169981916817347,5.843451304572462
2023-11-01,WELL,False,61,9.35268640992625,7.538335479339807
2023-11-01,DLR,False,72,10.184233415039136,5.107930734561562
2023-11-01,UBER,False,31,43.79420488250057,42.59639516313028
2023-11-01,DASH,False,45,36.99591567852437,34.07114624505929
2023-11-01,CRWD,False,38,44.30613961312028,41.67647883375386
2023-11-01,ZS,False,31,41.161825726141075,38.14235556974146
2023-11-01,PANW,False,43,29.870129870129862,22.698684962835898
2023-11-01,MDB,False,36,30.623532534953696,23.662320807032042
2023-11-01,NOW,False,77,21.432904225921682,14.644132910965832
2023-11-01,TEAM,False,25,26.685409052572396,24.779308405960077
2023-11-01,DELL,False,49,10.805300713557596,5.475462356196308
2023-11-01,STX,False,81,23.42784952274005,19.77821448624369
2023-11-01,WDC,False,33,25.132486823191176,22.544321993291796
2023-11-01,MU,False,63,18.731988472622476,18.4293948126801
2023-11-01,HMC,False,35,3.825310806503026,-4.430985017532676
2023-11-01,TM,False,85,4.117773710840782,-1.2703197330175549
2023-11-01,STLA,False,44,24.155227032734945,24.076029567053848
2023-11-01,AMZN,False,74,9.883211678832112,7.6058394160583855
2023-11-01,PHM,False,82,36.07406448271397,35.80214942379903
2023-11-01,TT,False,81,12.97892271662764,11.896955503512883
2024-01-02,AAPL,True,34,5.785391079508732,-0.8026287438052041
2024-01-02,MSFT,True,43,13.468331221182622,10.41335238762909
2024-01-02,NVDA,True,45,54.89744228533468,53.42135857830927
2024-01-02,GOOGL,True,64,11.297676774987345,5.623507273648412
2024-01-02,GOOG,True,67,11.2066494697621,5.431355689309246
2024-01-02,TSLA,True,40,-1.1029707752998876,-24.035906931809027
2024-01-02,AVGO,True,44,19.40242127181265,16.292911238460263
2024-01-02,LLY,True,60,29.01891252955081,27.88078351908137
2024-01-02,AMGN,True,79,10.871246511315121,-2.461414304448702
2024-01-02,REGN,True,78,7.623204419889504,4.731491712707188
2024-01-02,VRTX,True,76,9.12365238130003,1.6962351853203792
2024-01-02,ISRG,True,54,18.436159284548907,15.342316756299464
2024-01-02,COST,True,45,11.914239606547296,10.993621762852527
2024-01-02,CMG,True,46,21.43133979284997,16.725247800423197
2024-01-02,LULU,True,50,-0.2829553998971085,-8.838893505876769
2024-01-02,BKNG,True,64,10.463833406118566,7.40541751901993
2024-01-02,ABNB,True,34,17.002528256989898,10.202260559190957
2024-01-02,ADBE,True,24,10.029823986760208,4.239143551640305
2024-01-02,CRM,True,31,15.269589661500024,12.891890836684489
2024-01-02,INTC,True,71,5.2301255230125525,-7.552301255230125
2024-01-02,AMD,True,55,33.43916871121372,28.95078654928559
2024-01-02,QCOM,True,45,12.657776510019255,9.776795264921919
2024-01-02,AMAT,True,44,21.9213577767701,20.612813370473532
2024-01-02,LRCX,True,33,23.978379821166417,22.207393567329486
2024-01-02,KLAC,True,39,18.10881707382358,16.675886436231906
2024-01-02,SNPS,True,21,16.80996853518248,12.778323346092948
2024-01-02,CDNS,True,39,20.083682008368207,14.393305439330556
2024-01-02,MRVL,True,55,26.405363589479116,18.549080281932255
2024-01-02,BA,True,40,-0.6236097870988216,-19.216714331108992
2024-01-02,CAT,True,53,14.40333435823854,8.199241570154761
2024-01-02,GE,True,70,16.633505374119075,16.315952836683284
2024-01-02,ETN,True,60,16.6094600251151,15.37044788614483
2024-01-02,PCAR,True,52,10.735689191981814,10.21905352345526
2024-01-02,ODFL,True,54,12.749534872026945,8.394931362196406
2024-01-02,URI,True,39,18.793863516134707,15.33062951860341
2024-01-02,PSX,True,54,11.341127410827328,8.131655372700884
2024-01-02,MPC,True,65,13.760173273825133,11.49908112365449
2024-01-02,LIN,True,42,3.5138190341325313,2.1534254602275484
2024-01-02,SHW,True,47,2.7385130038371863,2.007149650716588
2024-01-02,ECL,True,56,11.781029263370344,9.470232088799198
2024-01-02,AMT,True,52,0.08226315067867411,-13.856770714318356
2024-01-02,WELL,True,46,4.864804964539008,3.4685283687943373
2024-01-02,DLR,True,42,9.509724173630122,5.176366190933964
2024-01-02,CBRE,True,75,-1.7914610598584013,-6.79038832868483
2024-01-02,SHOP,True,23,24.028172829473107,9.264526615197079
2024-01-02,UBER,True,25,35.66289825282631,35.57725248372731
2024-01-02,DASH,True,34,24.994816504250466,24.41426498030273
2024-01-02,DDOG,True,33,20.44664581160933,18.30900243309003
2024-01-02,CRWD,True,37,36.49398517558428,35.50569079347079
2024-01-02,ZS,True,30,22.244196449592696,19.25884070254744
2024-01-02,PANW,True,31,31.815035303890333,27.48511698740134
2024-01-02,NET,True,27,46.18777567737871,31.53119092627601
2024-01-02,MDB,True,30,32.82076676483619,26.797675206546952
2024-01-02,SNOW,True,27,25.697969543147202,24.788494077834176
2024-01-02,NOW,True,39,18.58855015126833,15.196648824761475
2024-01-02,TEAM,True,59,14.126262849075754,-4.755812414523317
2024-01-02,TWLO,True,29,6.888795163784628,1.6026992830029532
2024-01-02,RBLX,True,34,9.583624098627581,2.6750407071411924
2024-01-02,ROKU,True,25,12.134831460674155,2.516853932584264
2024-01-02,TSM,True,45,33.1330641189796,27.32197380084705
2024-01-02,IBM,True,52,21.91950464396285,13.665634674922597
2024-01-02,DELL,True,68,16.192004278646877,15.04211793020457
2024-01-02,STX,True,41,11.307292296529216,4.9824646269198265
2024-01-02,WDC,True,59,19.052300432559967,10.263468344475028
2024-01-02,MU,True,68,9.357056108817098,-0.6193830459072203
2024-01-02,NXPI,True,40,9.078578533321268,5.778099285649698
2024-01-02,MPWR,True,37,26.076158940397352,23.374172185430456
2024-01-02,RIVN,True,40,-2.085308056872044,-26.350710900473945
2024-01-02,TM,True,37,28.224072338313945,25.175056514307766
2024-01-02,STLA,True,45,6.616052060737521,5.81344902386117
2024-01-02,MOH,True,54,7.660215864129421,7.652141146071652
2024-01-02,ZTS,True,51,1.6558986620542278,-6.353970595716529
2024-01-02,AMZN,True,44,16.981257920362822,14.039885279797225
2024-01-02,RL,True,67,22.111894816133663,21.687324522358413
2024-01-02,NVR,True,60,9.301764959104602,7.64428181948629
2024-01-02,PHM,True,50,9.059576563269328,2.235352043328406
2024-01-02,LEN,True,44,7.391840100091549,4.346921491033575
2024-01-02,DHI,True,51,5.36762743528157,-2.922337870296234
2024-01-02,GPS,True,37,4.88271900430828,-3.6859741503111514
2024-01-02,PH,True,56,14.553760275615446,13.802577353306722
2024-01-02,CARR,True,46,1.8600531443755484,-2.5686448184233885
2024-01-02,TT,True,51,15.86668328969788,13.373228608236715
2024-01-02,CE,True,58,-0.969493278179938,-4.2463805584281245
2024-01-02,VMC,True,52,8.872987477638643,7.826475849731664
2024-01-02,GPN,True,58,9.522686168121412,9.286781473617982
2024-01-02,AFRM,True,60,7.274678111587985,-12.038626609442058
2024-01-02,COIN,True,48,2.867733299337068,2.2310045894951553
2024-03-01,MSFT,True,62,3.687123947051743,-0.4476534296028914
2024-03-01,NVDA,True,65,18.377714848260197,4.523633004776442
2024-03-01,GOOGL,True,25,16.83134023625493,12.92110252296925
2024-03-01,GOOG,True,23,17.106025492468117,13.216975666280417
2024-03-01,AVGO,True,64,2.7873667960290787,-6.323749079811612
2024-03-01,LLY,True,64,2.3858231473431144,-4.008336316677751
2024-03-01,ABBV,True,51,2.224582192163652,-9.63612989771394
2024-03-01,TMO,True,80,4.769836725487135,-3.2030260441066813
2024-03-01,ABT,True,67,2.545945034564151,-8.202663968976568
2024-03-01,DHR,True,64,1.2232774455778308,-6.335248368312037
2024-03-01,AMGN,True,22,2.9376092462455015,-5.2866264759390695
2024-03-01,REGN,True,67,0.24317779450967483,-8.573289106855793
2024-03-01,VRTX,True,63,0.28422220168222995,-8.180053609390882
2024-03-01,ISRG,True,64,1.4724805227444175,-5.162101030409642
2024-03-01,CI,True,48,9.836016338298895,4.787361845266698
2024-03-01,BSX,True,60,3.0984656636377155,0.46179055563831717
2024-03-01,IDXX,True,69,0.5737861216565163,-14.835231507965396
2024-03-01,SYK,True,36,2.3186682520808555,-3.989015344544485
2024-03-01,HD,True,67,3.2313434776954164,-12.100403173364542
2024-03-01,COST,True,66,5.022416737830912,-4.1577711357813945
2024-03-01,CMG,True,61,12.466620549096618,9.217935271758941
2024-03-01,LULU,True,36,4.89422028353326,-26.988004362050166
2024-03-01,BKNG,True,30,6.049038068651002,-0.4028882228057746
2024-03-01,ABNB,True,72,6.498873027798645,-2.5795141497620864
2024-03-01,ADBE,True,27,2.5257036764577223,-17.660658924911974
2024-03-01,CRM,True,66,0.24457207775813472,-13.879070941681398
2024-03-01,INTC,True,38,6.407348242811494,-17.138293016887264
2024-03-01,AMD,True,54,12.169364390051337,-20.88432688511646
2024-03-01,QCOM,True,71,8.890796492734072,4.138819056962413
2024-03-01,AMAT,True,82,2.2164090368608784,-2.1736028537455376
2024-03-01,LRCX,True,75,2.6346622110378677,-3.602538893360367
2024-03-01,KLAC,True,61,1.6137798402943284,-5.4461585629276605
2024-03-01,SNPS,True,62,4.259744652067293,-8.022321806037043
2024-03-01,CDNS,True,70,3.8431036670473318,-4.33955081842406
2024-03-01,MRVL,True,81,10.497487437185923,-12.537044195335659
2024-03-01,CAT,True,60,13.457083457083458,8.081378081378093
2024-03-01,GE,True,61,25.327663701535585,21.390565654762693
2024-03-01,EMR,True,78,6.584057702977626,3.3475124838172783
2024-03-01,ETN,True,80,12.860027238678928,7.347633639768467
2024-03-01,PCAR,True,70,10.875519038784347,4.267161410018551
2024-03-01,ODFL,True,72,2.547942738813372,-0.9858647699648861
2024-03-01,URI,True,67,4.536162377424741,-4.831641901825607
2024-03-01,PSX,True,41,20.721220527045787,11.52565880721221
2024-03-01,MPC,True,48,27.65429247733965,19.519658218347672
2024-03-01,VLO,True,57,28.971245114461187,19.11641541038525
2024-03-01,LIN,True,80,6.34447140535607,-0.9928541216802786
2024-03-01,SHW,True,78,3.9208603048653083,-6.341914506458249
2024-03-01,ECL,True,60,2.815839652343587,-2.86905237018314
2024-03-01,VZ,True,43,8.009950248756216,-0.22388059701493385
2024-03-01,PLD,True,64,0.8618127786032664,-13.97473997028231
2024-03-01,EQIX,True,70,1.5990583323154117,-17.369771134776183
2024-03-01,WELL,True,43,1.1863675582398558,-3.9042277825711866
2024-03-01,DLR,True,59,2.377158034528561,-7.994687915006635
2024-03-01,CBRE,True,62,6.0979780597978035,-6.442245644224574
2024-03-01,V,True,58,2.7546263596553024,-4.195507840090426
2024-03-01,MA,True,48,2.80511088265531,-3.5331389127834956
2024-03-01,FIS,True,85,8.004623609305025,2.1817656408033597
2024-03-01,SHOP,True,18,8.878443661052353,-10.471340906123528
2024-03-01,UBER,True,61,1.3698630136986294,-9.416265580649137
2024-03-01,DASH,True,72,12.485286039394174,4.292552774072038
2024-03-01,DDOG,True,45,1.2670864690523773,-3.378897250806332
2024-03-01,CRWD,True,43,16.020343293070557,-4.799745708836625
2024-03-01,ZS,True,27,1.0901792637868972,-20.243579802034393
2024-03-01,PANW,True,17,-0.008267195767188248,-10.00330687830688
2024-03-01,NET,True,50,4.103282626100875,-9.587670136108885
2024-03-01,MDB,True,39,1.4307297866495743,-20.526966395018764
2024-03-01,SNOW,True,22,-0.09104541559553744,-18.60539845758355
2024-03-01,NOW,True,40,4.413285420679131,-4.888641857218563
2024-03-01,TEAM,True,33,4.120458891013387,-8.298279158699803
2024-03-01,DOCU,True,42,12.614510809820455,3.8292414803957557
2024-03-01,RBLX,True,36,3.2308809293320446,-11.27783155856729
2024-03-01,TSM,True,69,18.297236743838685,4.660194174757267
2024-03-01,IBM,True,53,5.834218916046769,-3.6928799149840534
2024-03-01,DELL,True,66,9.28645958744682,-5.44184926559114
2024-03-01,STX,True,66,4.219843557019359,-13.668176204199261
